Delivery,Batsman,Bowler,Outcome,BattingTeam,BowlingTeam,Ground,Innings,L/R,Bowling,Date,Match
9.3,Nitish Rana,Deepak Hooda,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm offbreak,20170412,Sunrisers Hyderabad v Mumbai Indians
9.4,Parthiv Patel,Deepak Hooda,Wicket,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm offbreak,20170412,Sunrisers Hyderabad v Mumbai Indians
9.5,Nitish Rana,Deepak Hooda,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm offbreak,20170412,Sunrisers Hyderabad v Mumbai Indians
9.6,Nitish Rana,Deepak Hooda,6,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm offbreak,20170412,Sunrisers Hyderabad v Mumbai Indians
10.1,Kieron Pollard,Rashid Khan,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
10.2,Nitish Rana,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
10.3,Nitish Rana,Rashid Khan,2,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
10.4,Nitish Rana,Rashid Khan,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
10.5,Kieron Pollard,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
10.6,Kieron Pollard,Rashid Khan,1(LB),Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
11.1,Kieron Pollard,Ashish Nehra,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
11.2,Kieron Pollard,Ashish Nehra,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
11.3,Nitish Rana,Ashish Nehra,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
11.4,Nitish Rana,Ashish Nehra,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
11.5,Kieron Pollard,Ashish Nehra,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
11.6,Nitish Rana,Ashish Nehra,4,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
12.1,Kieron Pollard,Mustafizur Rahman,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
12.2,Nitish Rana,Mustafizur Rahman,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
12.3,Nitish Rana,Mustafizur Rahman,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
12.4,Kieron Pollard,Mustafizur Rahman,6,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
12.5,Kieron Pollard,Mustafizur Rahman,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
12.6,Nitish Rana,Mustafizur Rahman,1(Wide),Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
12.6,Nitish Rana,Mustafizur Rahman,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
13.1,Nitish Rana,Bhuvneshwar Kumar,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
13.2,Kieron Pollard,Bhuvneshwar Kumar,1(LB),Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
13.3,Nitish Rana,Bhuvneshwar Kumar,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
13.4,Kieron Pollard,Bhuvneshwar Kumar,Wicket,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
13.5,Krunal Pandya,Bhuvneshwar Kumar,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
13.6,Krunal Pandya,Bhuvneshwar Kumar,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
14.1,Krunal Pandya,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
14.2,Krunal Pandya,Rashid Khan,2,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
14.3,Krunal Pandya,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
14.4,Krunal Pandya,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
14.5,Krunal Pandya,Rashid Khan,6,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
14.6,Krunal Pandya,Rashid Khan,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Legbreak googly,20170412,Sunrisers Hyderabad v Mumbai Indians
15.1,Krunal Pandya,Ashish Nehra,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
15.2,Nitish Rana,Ashish Nehra,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
15.3,Krunal Pandya,Ashish Nehra,6,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
15.4,Krunal Pandya,Ashish Nehra,4,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
15.5,Krunal Pandya,Ashish Nehra,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
15.6,Krunal Pandya,Ashish Nehra,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Left-arm medium-fast,20170412,Sunrisers Hyderabad v Mumbai Indians
16.1,Krunal Pandya,Ben Cutting,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
16.2,Krunal Pandya,Ben Cutting,6,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
16.3,Krunal Pandya,Ben Cutting,4,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
16.4,Krunal Pandya,Ben Cutting,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
16.5,Krunal Pandya,Ben Cutting,4,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
16.6,Krunal Pandya,Ben Cutting,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
17.1,Krunal Pandya,Bhuvneshwar Kumar,Wicket,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
17.2,Nitish Rana,Bhuvneshwar Kumar,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
17.3,Hardik Pandya,Bhuvneshwar Kumar,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
17.4,Hardik Pandya,Bhuvneshwar Kumar,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
17.5,Nitish Rana,Bhuvneshwar Kumar,4,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
17.6,Nitish Rana,Bhuvneshwar Kumar,Wicket,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Left,Right-arm medium,20170412,Sunrisers Hyderabad v Mumbai Indians
18.1,Hardik Pandya,Mustafizur Rahman,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
18.2,Harbhajan Singh,Mustafizur Rahman,2,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
18.3,Harbhajan Singh,Mustafizur Rahman,0,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
18.4,Harbhajan Singh,Mustafizur Rahman,1,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2,Right,Left-arm fast-medium,20170412,Sunrisers Hyderabad v Mumbai Indians
0.1,Hashim Amla,Trent Boult,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
0.2,Hashim Amla,Trent Boult,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
0.3,Hashim Amla,Trent Boult,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
0.4,Hashim Amla,Trent Boult,2,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
0.5,Hashim Amla,Trent Boult,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
0.6,Hashim Amla,Trent Boult,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
1.1,Manan Vohra,Umesh Yadav,2,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
1.2,Manan Vohra,Umesh Yadav,1(Wide),Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
1.2,Manan Vohra,Umesh Yadav,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
1.3,Manan Vohra,Umesh Yadav,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
1.4,Manan Vohra,Umesh Yadav,1(Wide),Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
1.4,Manan Vohra,Umesh Yadav,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
1.5,Manan Vohra,Umesh Yadav,6,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
1.6,Manan Vohra,Umesh Yadav,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
2.1,Manan Vohra,Trent Boult,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
2.2,Manan Vohra,Trent Boult,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
2.3,Manan Vohra,Trent Boult,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
2.4,Manan Vohra,Trent Boult,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
2.5,Manan Vohra,Trent Boult,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
2.6,Hashim Amla,Trent Boult,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Left-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
3.1,Manan Vohra,Chris Woakes,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
3.2,Hashim Amla,Chris Woakes,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
3.3,Hashim Amla,Chris Woakes,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
3.4,Manan Vohra,Chris Woakes,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
3.5,Manan Vohra,Chris Woakes,1(Wide),Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
3.5,Manan Vohra,Chris Woakes,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
3.6,Manan Vohra,Chris Woakes,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
4.1,Hashim Amla,Sunil Narine,2(Wide),Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
4.1,Manan Vohra,Sunil Narine,5(Wide),Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
4.1,Manan Vohra,Sunil Narine,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
4.2,Manan Vohra,Sunil Narine,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
4.3,Manan Vohra,Sunil Narine,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
4.4,Hashim Amla,Sunil Narine,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
4.5,Hashim Amla,Sunil Narine,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
4.6,Hashim Amla,Sunil Narine,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
5.1,Manan Vohra,Piyush Chawla,Wicket,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
5.2,Marcus Stoinis,Piyush Chawla,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
5.3,Marcus Stoinis,Piyush Chawla,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
5.4,Marcus Stoinis,Piyush Chawla,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
5.5,Marcus Stoinis,Piyush Chawla,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
5.6,Marcus Stoinis,Piyush Chawla,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
6.1,Hashim Amla,Umesh Yadav,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
6.2,Marcus Stoinis,Umesh Yadav,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
6.3,Marcus Stoinis,Umesh Yadav,1(Wide),Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
6.3,Marcus Stoinis,Umesh Yadav,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
6.4,Hashim Amla,Umesh Yadav,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
6.5,Marcus Stoinis,Umesh Yadav,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
6.6,Marcus Stoinis,Umesh Yadav,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
7.1,Marcus Stoinis,Sunil Narine,2,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
7.2,Marcus Stoinis,Sunil Narine,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
7.3,Hashim Amla,Sunil Narine,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
7.4,Marcus Stoinis,Sunil Narine,Wicket,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
7.5,Glenn Maxwell,Sunil Narine,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
7.6,Hashim Amla,Sunil Narine,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
8.1,Glenn Maxwell,Chris Woakes,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
8.2,Glenn Maxwell,Chris Woakes,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
8.3,Glenn Maxwell,Chris Woakes,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
8.4,Hashim Amla,Chris Woakes,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
8.5,Hashim Amla,Chris Woakes,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
8.6,Glenn Maxwell,Chris Woakes,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
9.1,Glenn Maxwell,Piyush Chawla,6,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
9.2,Glenn Maxwell,Piyush Chawla,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
9.3,Glenn Maxwell,Piyush Chawla,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
9.4,Glenn Maxwell,Piyush Chawla,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
9.5,Hashim Amla,Piyush Chawla,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
9.6,Glenn Maxwell,Piyush Chawla,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Legbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
10.1,Glenn Maxwell,Sunil Narine,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
10.2,Glenn Maxwell,Sunil Narine,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
10.3,Hashim Amla,Sunil Narine,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
10.4,Hashim Amla,Sunil Narine,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
10.5,Hashim Amla,Sunil Narine,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
10.6,Hashim Amla,Sunil Narine,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm offbreak,20170413,Kings XI Punjab v Kolkata Knight Riders
11.1,Hashim Amla,Colin de Grandhomme,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
11.2,Hashim Amla,Colin de Grandhomme,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
11.3,Hashim Amla,Colin de Grandhomme,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
11.4,Hashim Amla,Colin de Grandhomme,Wicket,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
11.5,Glenn Maxwell,Colin de Grandhomme,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
11.6,David Miller,Colin de Grandhomme,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Left,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
12.1,Glenn Maxwell,Umesh Yadav,Wicket,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
12.2,Wriddhiman Saha,Umesh Yadav,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
12.3,Wriddhiman Saha,Umesh Yadav,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
12.4,Wriddhiman Saha,Umesh Yadav,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
12.5,David Miller,Umesh Yadav,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Left,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
12.6,Wriddhiman Saha,Umesh Yadav,4,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
13.1,David Miller,Colin de Grandhomme,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Left,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
13.2,Wriddhiman Saha,Colin de Grandhomme,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
13.3,Wriddhiman Saha,Colin de Grandhomme,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Right,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
13.4,David Miller,Colin de Grandhomme,0(NB),Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1,Left,Right-arm fast-medium,20170413,Kings XI Punjab v Kolkata Knight Riders
