Delivery,Batsman,Bowler,Outcome,BattingTeam,BowlingTeam,Ground,Innings,L/R,Bowling,Date,Match
9.6,Ishan Kishan,Ankit Rajpoot,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
10.1,Suryakumar Yadav,Ravichandran Ashwin,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
10.2,Ishan Kishan,Ravichandran Ashwin,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
10.3,Suryakumar Yadav,Ravichandran Ashwin,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
10.4,Suryakumar Yadav,Ravichandran Ashwin,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
10.5,Ishan Kishan,Ravichandran Ashwin,6,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
10.6,Ishan Kishan,Ravichandran Ashwin,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
11.1,Suryakumar Yadav,Marcus Stoinis,4,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
11.2,Suryakumar Yadav,Marcus Stoinis,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
11.3,Suryakumar Yadav,Marcus Stoinis,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
11.4,Suryakumar Yadav,Marcus Stoinis,Wicket,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
11.5,Hardik Pandya,Marcus Stoinis,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
11.6,Ishan Kishan,Marcus Stoinis,6,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
12.1,Hardik Pandya,Mujeeb Ur Rahman,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
12.2,Ishan Kishan,Mujeeb Ur Rahman,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
12.3,Hardik Pandya,Mujeeb Ur Rahman,4,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
12.4,Hardik Pandya,Mujeeb Ur Rahman,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
12.5,Ishan Kishan,Mujeeb Ur Rahman,6,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
12.6,Ishan Kishan,Mujeeb Ur Rahman,Wicket,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
13.1,Hardik Pandya,Andrew Tye,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
13.2,Rohit Sharma,Andrew Tye,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
13.3,Hardik Pandya,Andrew Tye,4,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
13.4,Hardik Pandya,Andrew Tye,2,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
13.5,Hardik Pandya,Andrew Tye,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
13.6,Rohit Sharma,Andrew Tye,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
14.1,Rohit Sharma,Mujeeb Ur Rahman,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
14.2,Hardik Pandya,Mujeeb Ur Rahman,6,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
14.3,Hardik Pandya,Mujeeb Ur Rahman,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
14.4,Hardik Pandya,Mujeeb Ur Rahman,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
14.5,Rohit Sharma,Mujeeb Ur Rahman,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
14.6,Rohit Sharma,Mujeeb Ur Rahman,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
15.1,Hardik Pandya,Andrew Tye,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
15.2,Rohit Sharma,Andrew Tye,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
15.3,Hardik Pandya,Andrew Tye,Wicket,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
15.4,Krunal Pandya,Andrew Tye,1(Wide),Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
15.4,Krunal Pandya,Andrew Tye,4,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
15.5,Krunal Pandya,Andrew Tye,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
15.6,Krunal Pandya,Andrew Tye,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
16.1,Rohit Sharma,Mujeeb Ur Rahman,6,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
16.2,Rohit Sharma,Mujeeb Ur Rahman,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
16.3,Rohit Sharma,Mujeeb Ur Rahman,0,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
16.4,Rohit Sharma,Mujeeb Ur Rahman,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
16.5,Krunal Pandya,Mujeeb Ur Rahman,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
16.6,Rohit Sharma,Mujeeb Ur Rahman,6,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm offbreak,20180504,Kings XI Punjab v Mumbai Indians
17.1,Krunal Pandya,Marcus Stoinis,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
17.2,Rohit Sharma,Marcus Stoinis,4,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
17.3,Rohit Sharma,Marcus Stoinis,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
17.4,Krunal Pandya,Marcus Stoinis,4,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
17.5,Krunal Pandya,Marcus Stoinis,4,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
17.6,Krunal Pandya,Marcus Stoinis,6,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium,20180504,Kings XI Punjab v Mumbai Indians
18.1,Rohit Sharma,Andrew Tye,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
18.2,Krunal Pandya,Andrew Tye,4,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
18.3,Krunal Pandya,Andrew Tye,6,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
18.4,Krunal Pandya,Andrew Tye,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
18.5,Rohit Sharma,Andrew Tye,1,Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Right,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
18.6,Krunal Pandya,Andrew Tye,4(LB),Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,2,Left,Right-arm medium-fast,20180504,Kings XI Punjab v Mumbai Indians
0.1,Prithvi Shaw,Bhuvneshwar Kumar,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
0.2,Prithvi Shaw,Bhuvneshwar Kumar,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
0.3,Prithvi Shaw,Bhuvneshwar Kumar,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
0.4,Glenn Maxwell,Bhuvneshwar Kumar,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
0.5,Prithvi Shaw,Bhuvneshwar Kumar,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
0.6,Prithvi Shaw,Bhuvneshwar Kumar,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
1.1,Glenn Maxwell,Sandeep Sharma,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
1.2,Glenn Maxwell,Sandeep Sharma,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
1.3,Prithvi Shaw,Sandeep Sharma,6,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
1.4,Prithvi Shaw,Sandeep Sharma,Wicket,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
1.5,Prithvi Shaw,Sandeep Sharma,1(Wide),Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
1.5,Prithvi Shaw,Sandeep Sharma,4,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
1.6,Prithvi Shaw,Sandeep Sharma,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
2.1,Prithvi Shaw,Shakib Al Hasan,6,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
2.2,Prithvi Shaw,Shakib Al Hasan,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
2.3,Prithvi Shaw,Shakib Al Hasan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
2.4,Shreyas Iyer,Shakib Al Hasan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
2.5,Prithvi Shaw,Shakib Al Hasan,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
2.6,Prithvi Shaw,Shakib Al Hasan,2,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
3.1,Shreyas Iyer,Sandeep Sharma,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
3.2,Shreyas Iyer,Sandeep Sharma,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
3.3,Prithvi Shaw,Sandeep Sharma,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
3.4,Shreyas Iyer,Sandeep Sharma,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
3.5,Prithvi Shaw,Sandeep Sharma,2,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
3.6,Prithvi Shaw,Sandeep Sharma,4,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
4.1,Shreyas Iyer,Bhuvneshwar Kumar,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
4.2,Prithvi Shaw,Bhuvneshwar Kumar,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
4.3,Shreyas Iyer,Bhuvneshwar Kumar,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
4.4,Shreyas Iyer,Bhuvneshwar Kumar,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
4.5,Shreyas Iyer,Bhuvneshwar Kumar,4,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
4.6,Shreyas Iyer,Bhuvneshwar Kumar,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
5.1,Prithvi Shaw,Siddarth Kaul,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
5.2,Shreyas Iyer,Siddarth Kaul,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
5.3,Prithvi Shaw,Siddarth Kaul,6,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
5.4,Prithvi Shaw,Siddarth Kaul,4,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
5.5,Prithvi Shaw,Siddarth Kaul,4,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
5.6,Prithvi Shaw,Siddarth Kaul,4,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
6.1,Shreyas Iyer,Shakib Al Hasan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
6.2,Prithvi Shaw,Shakib Al Hasan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
6.3,Shreyas Iyer,Shakib Al Hasan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
6.4,Prithvi Shaw,Shakib Al Hasan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
6.5,Shreyas Iyer,Shakib Al Hasan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
6.6,Prithvi Shaw,Shakib Al Hasan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
7.1,Prithvi Shaw,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
7.2,Shreyas Iyer,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
7.3,Prithvi Shaw,Rashid Khan,4,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
7.4,Prithvi Shaw,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
7.5,Shreyas Iyer,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
7.6,Prithvi Shaw,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
8.1,Prithvi Shaw,Shakib Al Hasan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
8.2,Shreyas Iyer,Shakib Al Hasan,6,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
8.3,Shreyas Iyer,Shakib Al Hasan,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
8.4,Shreyas Iyer,Shakib Al Hasan,4,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
8.5,Shreyas Iyer,Shakib Al Hasan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
8.6,Prithvi Shaw,Shakib Al Hasan,2,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180505,Delhi Daredevils v Sunrisers Hyderabad
9.1,Shreyas Iyer,Sandeep Sharma,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
9.2,Shreyas Iyer,Sandeep Sharma,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
9.3,Prithvi Shaw,Sandeep Sharma,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
9.4,Shreyas Iyer,Sandeep Sharma,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
9.5,Prithvi Shaw,Sandeep Sharma,2,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
9.6,Prithvi Shaw,Sandeep Sharma,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
10.1,Prithvi Shaw,Rashid Khan,Wicket,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
10.2,Rishabh Pant,Rashid Khan,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Left,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
10.3,Rishabh Pant,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Left,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
10.4,Shreyas Iyer,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
10.5,Rishabh Pant,Rashid Khan,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Left,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
10.6,Rishabh Pant,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Left,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
11.1,Rishabh Pant,Siddarth Kaul,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Left,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
11.2,Shreyas Iyer,Siddarth Kaul,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
11.3,Shreyas Iyer,Siddarth Kaul,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
11.4,Shreyas Iyer,Siddarth Kaul,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
11.5,Rishabh Pant,Siddarth Kaul,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Left,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
11.6,Shreyas Iyer,Siddarth Kaul,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
12.1,Rishabh Pant,Rashid Khan,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Left,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
12.2,Rishabh Pant,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Left,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
12.3,Shreyas Iyer,Rashid Khan,0,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
12.4,Shreyas Iyer,Rashid Khan,6,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
12.5,Shreyas Iyer,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
12.6,Rishabh Pant,Rashid Khan,1,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Left,Legbreak googly,20180505,Delhi Daredevils v Sunrisers Hyderabad
13.1,Rishabh Pant,Bhuvneshwar Kumar,2,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Left,Right-arm medium,20180505,Delhi Daredevils v Sunrisers Hyderabad
